  1   2  5.7660  50.000  0.4167  1.084e+00  4.815e-03  3.594e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.4500  9.214e-01  4.379e-03  3.092e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.4833  7.728e-01  4.182e-03  2.599e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.5167  6.428e-01  2.461e-03  2.168e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.5500  5.308e-01  2.066e-03  1.796e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.5833  4.323e-01  1.907e-03  1.469e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.6167  3.444e-01  1.086e-03  1.169e-05 Fomin:2010ei 
  1   2  5.7660  50.000  0.6500  2.747e-01  9.858e-04  9.415e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.6833  2.121e-01  8.764e-04  7.297e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.7167  1.658e-01  8.030e-04  5.735e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.7500  1.271e-01  4.847e-04  4.435e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.7833  9.453e-02  4.274e-04  3.362e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.8167  6.785e-02  3.666e-04  2.425e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.8500  4.649e-02  3.063e-04  1.712e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.8833  3.047e-02  2.539e-04  1.144e-06 Fomin:2010ei 
  1   2  5.7660  50.000  0.9167  2.014e-02  1.917e-04  7.336e-07 Fomin:2010ei 
  1   2  5.7660  50.000  0.9500  1.421e-02  2.072e-04  5.231e-07 Fomin:2010ei 
  1   2  5.7660  50.000  0.9833  1.118e-02  1.811e-04  3.904e-07 Fomin:2010ei 
  1   2  5.7660  50.000  1.0167  7.930e-03  1.568e-04  3.256e-07 Fomin:2010ei 
  1   2  5.7660  50.000  1.0500  4.204e-03  1.182e-04  1.968e-07 Fomin:2010ei 
